timestamp,open,high,low,close,volume
20250603 12:21,400.0,400.0,400.0,400.0,1
20250603 12:29,412.65,412.65,412.65,412.65,5
20250603 12:30,411.85,411.9,411.85,411.9,2
20250603 12:31,414.55,414.55,414.55,414.55,1
20250603 12:32,418.75,418.75,418.75,418.75,1
20250603 12:33,417.65,417.65,417.0,417.0,4
20250603 12:35,410.4,410.4,410.35,410.35,3
20250603 12:37,419.95,428.0,419.95,425.25,13
20250603 12:39,420.45,420.45,420.45,420.45,2
20250603 12:40,424.95,425.0,424.95,425.0,4
20250603 12:42,416.85,416.85,416.85,416.85,1
20250603 12:47,410.0,410.0,410.0,410.0,1
20250603 12:48,398.0,399.05,398.0,399.05,2
20250603 12:51,399.05,399.05,375.0,375.0,10
20250603 12:52,370.0,370.0,369.9,369.95,4
20250603 12:54,378.75,378.75,375.55,375.55,2
20250603 12:55,374.2,374.2,374.2,374.2,1
20250603 12:57,373.75,373.75,373.75,373.75,1
20250603 12:58,373.9,373.9,373.9,373.9,1
20250603 13:02,375.85,375.85,375.85,375.85,1
20250603 13:03,375.85,375.85,375.85,375.85,1
20250603 13:05,370.85,370.85,370.85,370.85,1
20250603 13:06,374.4,374.4,374.4,374.4,1
20250603 13:08,370.0,370.0,370.0,370.0,2
20250603 13:09,370.05,370.05,370.0,370.0,4
20250603 13:18,370.0,371.75,370.0,371.75,2
20250603 13:20,371.75,371.75,371.75,371.75,1
20250603 13:21,375.0,375.0,375.0,375.0,2
20250603 13:22,372.05,372.05,372.0,372.0,2
20250603 13:24,358.55,361.4,358.55,361.4,2
20250603 13:25,359.75,359.75,359.75,359.75,1
20250603 13:29,356.4,356.4,356.4,356.4,1
20250603 13:33,364.6,364.6,364.6,364.6,1
20250603 13:34,362.5,362.5,362.5,362.5,4
20250603 13:35,362.5,362.5,362.5,362.5,1
20250603 13:41,362.6,362.6,362.6,362.6,1
20250603 13:42,350.05,350.05,348.55,348.55,3
20250603 13:43,347.25,347.25,347.25,347.25,2
20250603 13:45,345.55,345.55,345.55,345.55,1
20250603 13:48,341.3,341.3,338.0,338.0,6
20250603 13:51,341.55,341.55,341.55,341.55,1
20250603 13:53,340.3,340.3,340.3,340.3,1
20250603 13:54,338.0,338.0,338.0,338.0,1
20250603 13:56,353.25,353.25,353.25,353.25,1
20250603 14:01,347.2,347.2,343.9,343.9,7
20250603 14:13,344.0,344.0,344.0,344.0,2
20250603 14:17,358.1,358.2,358.1,358.2,10
20250603 14:18,353.9,354.8,351.6,354.8,10
20250603 14:19,353.4,353.4,353.4,353.4,2
20250603 14:20,355.4,355.4,350.05,354.75,9
20250603 14:21,350.0,350.0,350.0,350.0,1
20250603 14:25,348.05,348.05,348.0,348.0,3
20250603 14:26,348.75,350.4,348.75,350.4,3
20250603 14:28,346.4,346.4,346.4,346.4,1
20250603 14:29,344.45,346.4,339.1,339.1,18
20250603 14:33,350.4,351.5,350.4,351.5,3
20250603 14:38,360.0,360.0,360.0,360.0,2
20250603 14:40,352.2,352.2,352.2,352.2,1
20250603 14:42,358.7,358.7,358.7,358.7,1
20250603 14:43,356.1,356.1,356.1,356.1,4
20250603 14:47,351.65,351.65,351.65,351.65,1
20250603 14:48,352.0,352.0,352.0,352.0,1
20250603 14:57,351.85,351.85,350.7,350.7,5
20250603 14:59,351.95,352.0,351.95,352.0,4
20250603 15:03,342.65,342.65,342.65,342.65,1
20250603 15:04,345.95,345.95,345.95,345.95,1
