timestamp,open,high,low,close,volume
20250606 14:44,27.55,27.7,27.55,27.7,10
20250606 14:45,27.65,27.95,27.65,27.95,5
20250606 14:47,27.7,27.7,27.7,27.7,3
20250606 14:48,27.25,27.25,27.25,27.25,3
20250606 14:49,27.45,27.45,27.45,27.45,1
20250606 14:50,27.4,27.4,27.4,27.4,1
20250606 14:52,27.9,27.9,27.9,27.9,1
20250606 14:54,27.85,27.85,27.85,27.85,1
20250606 14:55,27.95,27.95,27.95,27.95,7
20250606 14:56,27.9,27.9,27.9,27.9,3
20250606 14:57,27.45,27.45,27.45,27.45,2
20250606 14:58,27.4,27.4,27.4,27.4,1
20250606 15:00,27.7,27.85,27.35,27.35,27
20250606 15:01,27.35,27.55,27.35,27.55,42
20250606 15:02,27.55,27.8,27.55,27.65,92
20250606 15:03,27.8,28.4,27.8,28.4,39
20250606 15:04,28.8,28.8,28.75,28.8,36
20250606 15:05,28.75,28.75,28.6,28.6,2
20250606 15:06,28.5,28.9,28.5,28.9,6
20250606 15:07,28.7,28.7,28.6,28.6,2
20250606 15:08,28.4,28.5,28.2,28.3,16
20250606 15:10,28.4,28.4,28.4,28.4,4
20250606 15:12,29.2,29.25,29.2,29.25,9
20250606 15:13,29.25,29.25,29.25,29.25,1
20250606 15:14,29.2,29.3,29.2,29.3,4
20250606 15:15,29.4,29.55,29.35,29.35,44
20250606 15:16,29.05,29.05,28.8,28.8,16
20250606 15:17,28.8,28.8,28.8,28.8,2
20250606 15:18,28.8,28.8,28.8,28.8,1
20250606 15:19,29.0,29.0,28.95,28.95,2
20250606 15:20,28.95,29.35,28.9,29.35,31
20250606 15:21,29.6,29.65,29.6,29.65,6
20250606 15:22,29.9,29.9,29.6,29.6,7
20250606 15:23,29.55,29.55,29.55,29.55,3
20250606 15:24,29.9,29.9,29.9,29.9,2
20250606 15:25,30.0,30.8,30.0,30.8,18
20250606 15:26,30.8,30.8,30.5,30.5,12
20250606 15:27,30.6,30.65,30.55,30.55,10
20250606 15:28,30.6,30.65,30.5,30.65,6
20250606 15:29,30.6,30.65,30.6,30.65,2
20250609 09:15,20.95,22.0,20.95,21.5,3
20250609 09:16,21.05,21.6,20.9,20.9,22
20250609 09:17,21.05,21.55,20.5,21.5,33
20250609 09:18,21.45,21.7,21.05,21.25,28
20250609 09:19,20.95,21.35,20.9,20.95,31
20250609 09:20,21.35,21.35,20.15,20.2,54
20250609 09:21,20.05,20.6,20.05,20.6,25
20250609 09:22,19.8,19.85,19.35,19.35,13
20250609 09:23,19.4,19.4,19.35,19.35,4
20250609 09:24,20.25,20.9,20.25,20.8,21
20250609 09:25,20.85,20.85,19.65,19.65,19
20250609 09:26,20.0,20.25,20.0,20.05,4
20250609 09:27,19.7,19.95,19.65,19.95,11
